Filename;Categoria_IA;Ruta_Final
image_145099444_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_145099444_5.jpg
image_1454767033_0.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1454767033_0.jpg
image_1454767033_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1454767033_1.jpg
image_1454767033_2.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1454767033_2.jpg
image_1454767033_3.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1454767033_3.jpg
image_1454767033_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1454767033_4.jpg
image_1454767033_6.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1454767033_6.jpg
image_1454767033_7.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1454767033_7.jpg
image_1472411237_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1472411237_0.jpg
image_1472411237_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1472411237_1.jpg
image_1472411237_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1472411237_2.jpg
image_1472411237_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1472411237_3.jpg
image_1474260320_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1474260320_0.jpg
image_1474260320_1.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1474260320_1.jpg
image_1474260320_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1474260320_2.jpg
image_1491284287_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1491284287_1.jpg
image_1491284287_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1491284287_2.jpg
image_1491284287_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1491284287_3.jpg
image_1491284287_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1491284287_4.jpg
image_1491284287_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1491284287_5.jpg
image_1491284287_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1491284287_6.jpg
image_1491830700_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1491830700_1.jpg
image_1491830700_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1491830700_2.jpg
image_1491830700_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1491830700_3.jpg
image_1491830700_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1491830700_4.jpg
image_1491830700_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1491830700_5.jpg
image_1491830700_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1491830700_6.jpg
image_1491830700_7.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1491830700_7.jpg
image_1492872069_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1492872069_0.jpg
image_1492872069_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1492872069_1.jpg
image_1492872069_10.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1492872069_10.jpg
image_1492872069_11.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1492872069_11.jpg
image_1492872069_12.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1492872069_12.jpg
image_1492872069_13.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1492872069_13.jpg
image_1492872069_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1492872069_2.jpg
image_1492872069_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1492872069_3.jpg
image_1492872069_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1492872069_4.jpg
image_1492872069_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1492872069_5.jpg
image_1492872069_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1492872069_6.jpg
image_1492872069_7.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1492872069_7.jpg
image_1492872069_8.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1492872069_8.jpg
image_1492872069_9.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1492872069_9.jpg
image_150882914_10.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_150882914_10.jpg
image_150882914_11.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_11.jpg
image_150882914_12.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_12.jpg
image_150882914_13.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_13.jpg
image_150882914_14.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_14.jpg
image_150882914_15.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_15.jpg
image_150882914_16.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_16.jpg
image_150882914_17.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_17.jpg
image_150882914_18.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_18.jpg
image_150882914_19.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_19.jpg
image_150882914_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_2.jpg
image_150882914_20.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_20.jpg
image_150882914_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_3.jpg
image_150882914_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_4.jpg
image_150882914_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_5.jpg
image_150882914_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_6.jpg
image_150882914_7.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_7.jpg
image_150882914_8.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_8.jpg
image_150882914_9.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_150882914_9.jpg
image_1515408262_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1515408262_0.jpg
image_1515408262_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1515408262_1.jpg
image_1515408262_2.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1515408262_2.jpg
image_1515408262_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1515408262_3.jpg
image_1515408262_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1515408262_4.jpg
image_1515408262_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1515408262_5.jpg
image_1526112082_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1526112082_0.jpg
image_1526112082_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1526112082_1.jpg
image_1526112082_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1526112082_2.jpg
image_1526112082_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1526112082_3.jpg
image_1526112082_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1526112082_4.jpg
image_1526112082_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1526112082_6.jpg
image_1526112082_7.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1526112082_7.jpg
image_1526112082_8.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1526112082_8.jpg
image_1535701711_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1535701711_0.jpg
image_1535701711_1.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1535701711_1.jpg
image_1535701711_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1535701711_2.jpg
image_1535701711_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1535701711_3.jpg
image_1535701711_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1535701711_5.jpg
image_1535701711_6.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1535701711_6.jpg
image_1535701711_7.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1535701711_7.jpg
image_1535701711_8.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1535701711_8.jpg
image_1535701711_9.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1535701711_9.jpg
image_1535748823_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1535748823_0.jpg
image_1535748823_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1535748823_1.jpg
image_1535748823_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1535748823_2.jpg
image_1535748823_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1535748823_3.jpg
image_1535748823_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1535748823_4.jpg
image_1535748823_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1535748823_5.jpg
image_1535748823_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1535748823_6.jpg
image_1535748823_7.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1535748823_7.jpg
image_1538498395_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1538498395_0.jpg
image_1538498395_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1538498395_1.jpg
image_1538498395_10.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1538498395_10.jpg
image_1538498395_11.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1538498395_11.jpg
image_1538498395_12.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1538498395_12.jpg
image_1538498395_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1538498395_2.jpg
image_1538498395_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1538498395_3.jpg
image_1538498395_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1538498395_4.jpg
image_1538498395_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1538498395_5.jpg
image_1538498395_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1538498395_6.jpg
image_1538498395_7.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1538498395_7.jpg
image_1538498395_9.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1538498395_9.jpg
image_1557715461_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1557715461_0.jpg
image_1557715461_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1557715461_1.jpg
image_1557715461_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1557715461_2.jpg
image_1557715461_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1557715461_3.jpg
image_1561807383_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1561807383_0.jpg
image_1561807383_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1561807383_1.jpg
image_1561807383_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1561807383_2.jpg
image_1561807383_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1561807383_3.jpg
image_1561807383_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1561807383_4.jpg
image_1561807383_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1561807383_5.jpg
image_1582819779_0.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1582819779_0.jpg
image_1582819779_1.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1582819779_1.jpg
image_1582819779_2.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1582819779_2.jpg
image_1594752337_0.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1594752337_0.jpg
image_1598266594_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1598266594_2.jpg
image_1598266594_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1598266594_3.jpg
image_1598266594_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1598266594_4.jpg
image_1598266594_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1598266594_5.jpg
image_1621070889_11.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1621070889_11.jpg
image_1621070889_4.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1621070889_4.jpg
image_1723178010_1.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1723178010_1.jpg
image_1723178010_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1723178010_2.jpg
image_1723178010_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1723178010_3.jpg
image_1723178010_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1723178010_4.jpg
image_1723178010_5.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1723178010_5.jpg
image_1723178010_6.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1723178010_6.jpg
image_1723178010_7.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1723178010_7.jpg
image_1723178010_8.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1723178010_8.jpg
image_1745140355_0.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1745140355_0.jpg
image_1745140355_1.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1745140355_1.jpg
image_1745140355_2.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1745140355_2.jpg
image_1757220695_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1757220695_0.jpg
image_1757220695_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1757220695_1.jpg
image_1757220695_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1757220695_2.jpg
image_1757220695_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1757220695_3.jpg
image_176129771_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_176129771_0.jpg
image_176129771_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_176129771_1.jpg
image_176129771_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_176129771_2.jpg
image_176129771_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_176129771_3.jpg
image_176129771_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_176129771_4.jpg
image_176129771_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_176129771_6.jpg
image_1791410983_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1791410983_0.jpg
image_1791410983_1.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1791410983_1.jpg
image_1791410983_10.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1791410983_10.jpg
image_1791410983_11.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1791410983_11.jpg
image_1791410983_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1791410983_2.jpg
image_1791410983_3.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1791410983_3.jpg
image_1791410983_4.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1791410983_4.jpg
image_1791410983_5.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1791410983_5.jpg
image_1791410983_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1791410983_6.jpg
image_1791410983_7.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1791410983_7.jpg
image_1791410983_8.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1791410983_8.jpg
image_1791410983_9.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1791410983_9.jpg
image_1796904465_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1796904465_0.jpg
image_1796904465_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1796904465_1.jpg
image_1796904465_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1796904465_2.jpg
image_1796904465_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1796904465_3.jpg
image_1796904465_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1796904465_4.jpg
image_1796904465_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1796904465_5.jpg
image_1796904465_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1796904465_6.jpg
image_1796904465_7.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1796904465_7.jpg
image_1798437881_0.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1798437881_0.jpg
image_1798437881_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1798437881_1.jpg
image_1798437881_2.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1798437881_2.jpg
image_1798437881_3.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1798437881_3.jpg
image_1798437881_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1798437881_4.jpg
image_1798437881_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1798437881_5.jpg
image_1803091796_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1803091796_0.jpg
image_1803091796_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1803091796_1.jpg
image_1803091796_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1803091796_2.jpg
image_1803091796_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1803091796_3.jpg
image_1803091796_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1803091796_4.jpg
image_1803091796_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1803091796_5.jpg
image_1808444965_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_0.jpg
image_1808444965_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_1.jpg
image_1808444965_10.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_10.jpg
image_1808444965_11.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1808444965_11.jpg
image_1808444965_12.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_12.jpg
image_1808444965_13.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_13.jpg
image_1808444965_14.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_14.jpg
image_1808444965_15.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_15.jpg
image_1808444965_16.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1808444965_16.jpg
image_1808444965_17.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_17.jpg
image_1808444965_18.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_18.jpg
image_1808444965_19.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_19.jpg
image_1808444965_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_2.jpg
image_1808444965_20.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_20.jpg
image_1808444965_21.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_21.jpg
image_1808444965_22.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_22.jpg
image_1808444965_23.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_23.jpg
image_1808444965_24.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_24.jpg
image_1808444965_25.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_25.jpg
image_1808444965_26.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_26.jpg
image_1808444965_27.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_27.jpg
image_1808444965_28.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_28.jpg
image_1808444965_29.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_29.jpg
image_1808444965_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_3.jpg
image_1808444965_30.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_30.jpg
image_1808444965_31.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_31.jpg
image_1808444965_32.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1808444965_32.jpg
image_1808444965_33.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_33.jpg
image_1808444965_34.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1808444965_34.jpg
image_1808444965_35.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_35.jpg
image_1808444965_36.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_36.jpg
image_1808444965_37.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_37.jpg
image_1808444965_38.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_38.jpg
image_1808444965_39.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1808444965_39.jpg
image_1808444965_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_4.jpg
image_1808444965_40.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_40.jpg
image_1808444965_41.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_41.jpg
image_1808444965_42.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_42.jpg
image_1808444965_43.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1808444965_43.jpg
